"Station Name","MEDICINE HAT"
"Province","ALBERTA"
"Current Station Operator","NAV Canada"
"Latitude","50.02"
"Longitude","-110.72"
"Elevation","716.90"
"Climate Identifier","3034479"
"WMO Identifier","71247"
"TC Identifier","YXH"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-06-07 20:00","2018","06","07","20:00","20.5","","11.1","","55","","17","","8","","16.1","","92.66","","","","","","NA"
"2018-06-07 21:00","2018","06","07","21:00","19.2","","9.1","","52","","18","","11","","16.1","","92.70","","","","","","NA"
"2018-06-07 22:00","2018","06","07","22:00","17.5","","9.5","","59","","19","","9","","16.1","","92.75","","","","","","NA"
"2018-06-07 23:00","2018","06","07","23:00","16.1","","9.7","","65","","3","","5","","16.1","","92.79","","","","","","NA"
"2018-06-08 00:00","2018","06","08","00:00","15.5","","9.9","","69","","8","","11","","16.1","","92.81","","","","","","NA"
"2018-06-08 01:00","2018","06","08","01:00","14.2","","10.3","","77","","8","","9","","16.1","","92.79","","","","","","NA"
"2018-06-08 02:00","2018","06","08","02:00","13.7","","10.2","","79","","6","","5","","16.1","","92.76","","","","","","NA"
"2018-06-08 03:00","2018","06","08","03:00","12.6","","9.8","","83","","","M","9","","16.1","","92.75","","","","","","NA"
"2018-06-08 04:00","2018","06","08","04:00","12.7","","9.7","","82","","","M","4","","16.1","","92.77","","","","","","NA"
"2018-06-08 05:00","2018","06","08","05:00","11.6","","9.5","","87","","23","","5","","16.1","","92.80","","","","","","NA"
"2018-06-08 06:00","2018","06","08","06:00","13.9","","10.5","","80","","20","","9","","16.1","","92.83","","","","","","NA"
"2018-06-08 07:00","2018","06","08","07:00","18.8","","12.5","","67","","21","","17","","16.1","","92.84","","","","","","NA"
"2018-06-08 08:00","2018","06","08","08:00","22.6","","10.6","","46","","23","","21","","16.1","","92.86","","","","","","NA"
"2018-06-08 09:00","2018","06","08","09:00","24.8","","9.4","","37","","22","","24","","16.1","","92.86","","26","","","","NA"
"2018-06-08 10:00","2018","06","08","10:00","25.4","","8.1","","33","","25","","22","","16.1","","92.87","","26","","","","NA"
"2018-06-08 11:00","2018","06","08","11:00","27.2","","7.2","","28","","25","","18","","16.1","","92.85","","27","","","","NA"
"2018-06-08 12:00","2018","06","08","12:00","28.3","","5.2","","23","","22","","24","","16.1","","92.83","","28","","","","NA"
"2018-06-08 13:00","2018","06","08","13:00","28.5","","5.3","","22","","20","","17","","16.1","","92.80","","28","","","","NA"
"2018-06-08 14:00","2018","06","08","14:00","29.3","","4.5","","20","","21","","24","","16.1","","92.79","","28","","","","NA"
"2018-06-08 15:00","2018","06","08","15:00","29.4","","1.1","","16","","19","","15","","16.1","","92.80","","28","","","","NA"
"2018-06-08 16:00","2018","06","08","16:00","29.8","","2.1","","17","","25","","24","","16.1","","92.77","","28","","","","NA"
