"Station Name","MEDICINE HAT"
"Province","ALBERTA"
"Current Station Operator","NAV Canada"
"Latitude","50.02"
"Longitude","-110.72"
"Elevation","716.90"
"Climate Identifier","3034479"
"WMO Identifier","71247"
"TC Identifier","YXH"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-11-08 13:00","2018","11","08","13:00","-8.6","","-14.4","","63","","1","","13","","16.1","","94.40","","","","-15","","NA"
"2018-11-08 14:00","2018","11","08","14:00","-7.7","","-13.8","","62","","3","","15","","16.1","","94.42","","","","-14","","NA"
"2018-11-08 15:00","2018","11","08","15:00","-7.7","","-14.8","","57","","6","","11","","16.1","","94.46","","","","-13","","NA"
"2018-11-08 16:00","2018","11","08","16:00","-8.3","","-14.9","","59","","9","","11","","16.1","","94.51","","","","-14","","NA"
"2018-11-08 17:00","2018","11","08","17:00","-10.1","","-15.9","","63","","8","","9","","16.1","","94.54","","","","-15","","NA"
"2018-11-08 18:00","2018","11","08","18:00","-10.3","","-16.3","","62","","10","","5","","16.1","","94.59","","","","-13","","NA"
"2018-11-08 19:00","2018","11","08","19:00","-14.0","","-17.7","","74","","16","","9","","16.1","","94.63","","","","-20","","NA"
"2018-11-08 20:00","2018","11","08","20:00","-14.5","","-18.3","","73","","14","","4","","16.1","","94.67","","","","-17","","NA"
"2018-11-08 21:00","2018","11","08","21:00","-16.0","","-18.9","","79","","11","","8","","16.1","","94.64","","","","-22","","NA"
"2018-11-08 22:00","2018","11","08","22:00","-16.4","","-19.1","","80","","","","0","","16.1","","94.66","","","","","","NA"
"2018-11-08 23:00","2018","11","08","23:00","-16.6","","-19.3","","80","","18","","5","","16.1","","94.61","","","","-20","","NA"
"2018-11-09 00:00","2018","11","09","00:00","-16.6","","-19.4","","79","","13","","5","","16.1","","94.53","","","","-20","","NA"
"2018-11-09 01:00","2018","11","09","01:00","-16.5","","-18.9","","82","","13","","4","","16.1","","94.42","","","","-20","","NA"
"2018-11-09 02:00","2018","11","09","02:00","-16.5","","-19.5","","78","","","M","4","","16.1","","94.30","","","","-20","","NA"
"2018-11-09 03:00","2018","11","09","03:00","-17.0","","-20.1","","77","","","M","4","","16.1","","94.17","","","","-20","","NA"
"2018-11-09 04:00","2018","11","09","04:00","-15.2","","-18.3","","77","","7","","8","","16.1","","94.05","","","","-21","","NA"
"2018-11-09 05:00","2018","11","09","05:00","-13.6","","-16.8","","77","","14","","11","","16.1","","93.88","","","","-20","","NA"
