"Station Name","MEDICINE HAT"
"Province","ALBERTA"
"Current Station Operator","NAV Canada"
"Latitude","50.02"
"Longitude","-110.72"
"Elevation","716.90"
"Climate Identifier","3034479"
"WMO Identifier","71247"
"TC Identifier","YXH"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2019-05-01 00:00","2019","05","01","00:00","-1.5","","-3.7","","85","","9","","13","","16.1","","93.59","","","","-6","","NA"
"2019-05-01 01:00","2019","05","01","01:00","-1.7","","-3.4","","88","","9","","9","","16.1","","93.59","","","","-5","","NA"
"2019-05-01 02:00","2019","05","01","02:00","-1.7","","-3.7","","86","","11","","13","","16.1","","93.51","","","","-6","","NA"
"2019-05-01 03:00","2019","05","01","03:00","-2.7","","-4.3","","89","","10","","11","","16.1","","93.47","","","","-7","","NA"
"2019-05-01 04:00","2019","05","01","04:00","-3.0","","-4.9","","87","","10","","17","","16.1","","93.38","","","","-9","","NA"
"2019-05-01 05:00","2019","05","01","05:00","-4.1","","-5.5","","90","","19","","4","","16.1","","93.36","","","","-6","","NA"
"2019-05-01 06:00","2019","05","01","06:00","-3.3","","-4.1","","94","","15","","8","","16.1","","93.34","","","","-7","","NA"
"2019-05-01 07:00","2019","05","01","07:00","-0.6","","-4.8","","73","","","M","4","","16.1","","93.27","","","","-2","","NA"
"2019-05-01 08:00","2019","05","01","08:00","3.9","","-3.6","","58","","18","","22","","16.1","","93.17","","","","","","NA"
"2019-05-01 09:00","2019","05","01","09:00","6.2","","-4.3","","47","","18","","34","","16.1","","93.05","","","","","","NA"
"2019-05-01 10:00","2019","05","01","10:00","7.4","","-4.1","","44","","18","","45","","16.1","","92.98","","","","","","NA"
"2019-05-01 11:00","2019","05","01","11:00","9.0","","-4.6","","38","","17","","34","","16.1","","92.93","","","","","","NA"
"2019-05-01 12:00","2019","05","01","12:00","8.9","","-5.4","","36","","22","","32","","16.1","","92.91","","","","","","NA"
"2019-05-01 13:00","2019","05","01","13:00","9.4","","-5.7","","34","","20","","28","","16.1","","92.84","","","","","","NA"
"2019-05-01 14:00","2019","05","01","14:00","10.7","","-4.8","","33","","21","","30","","16.1","","92.78","","","","","","NA"
"2019-05-01 15:00","2019","05","01","15:00","10.6","","-4.1","","35","","20","","30","","16.1","","92.71","","","","","","NA"
"2019-05-01 16:00","2019","05","01","16:00","8.8","","-2.1","","46","","27","","34","","16.1","","92.73","","","","","","NA"
"2019-05-01 17:00","2019","05","01","17:00","10.3","","-3.5","","38","","28","","21","","16.1","","92.70","","","","","","NA"
"2019-05-01 18:00","2019","05","01","18:00","10.0","","-2.9","","40","","27","","15","","16.1","","92.70","","","","","","NA"
"2019-05-01 19:00","2019","05","01","19:00","8.1","","-2.8","","46","","24","","9","","16.1","","92.69","","","","","","NA"
"2019-05-01 20:00","2019","05","01","20:00","5.3","","-2.8","","56","","24","","5","","16.1","","92.69","","","","","","NA"
"2019-05-01 21:00","2019","05","01","21:00","4.4","","-2.5","","61","","20","","5","","16.1","","92.68","","","","","","NA"
"2019-05-01 22:00","2019","05","01","22:00","3.8","","-1.8","","67","","16","","8","","16.1","","92.64","","","","","","NA"
"2019-05-01 23:00","2019","05","01","23:00","4.8","","-1.2","","65","","16","","9","","16.1","","92.59","","","","","","NA"
"2019-05-02 00:00","2019","05","02","00:00","4.7","","-1.4","","65","","6","","5","","16.1","","92.55","","","","","","NA"
"2019-05-02 01:00","2019","05","02","01:00","4.3","","-1.5","","66","","19","","11","","16.1","","92.48","","","","","","NA"
"2019-05-02 02:00","2019","05","02","02:00","4.2","","-2.0","","64","","19","","13","","16.1","","92.42","","","","","","NA"
"2019-05-02 03:00","2019","05","02","03:00","4.6","","-2.0","","62","","21","","18","","16.1","","92.38","","","","","","NA"
"2019-05-02 04:00","2019","05","02","04:00","4.2","","-2.0","","64","","20","","18","","16.1","","92.35","","","","","","NA"
"2019-05-02 05:00","2019","05","02","05:00","1.7","","-1.9","","77","","22","","18","","16.1","","92.34","","","","","","NA"
"2019-05-02 06:00","2019","05","02","06:00","4.1","","-1.5","","67","","22","","28","","16.1","","92.35","","","","","","NA"
"2019-05-02 07:00","2019","05","02","07:00","3.3","","0.0","","79","","28","","30","","16.1","","92.43","","","","","","NA"
"2019-05-02 08:00","2019","05","02","08:00","3.1","","-1.2","","73","","29","","26","","16.1","","92.52","","","","","","NA"
"2019-05-02 09:00","2019","05","02","09:00","2.9","","-1.0","","76","","30","","24","","16.1","","92.63","","","","","","NA"
"2019-05-02 10:00","2019","05","02","10:00","3.5","","0.3","","80","","30","","17","","16.1","","92.70","","","","","","Rain"
"2019-05-02 11:00","2019","05","02","11:00","7.8","","-0.1","","57","","32","","22","","16.1","","92.72","","","","","","NA"
"2019-05-02 12:00","2019","05","02","12:00","8.7","","-2.5","","45","","33","","30","","16.1","","92.74","","","","","","NA"
"2019-05-02 13:00","2019","05","02","13:00","8.9","","-2.9","","43","","33","","21","","16.1","","92.77","","","","","","NA"
"2019-05-02 14:00","2019","05","02","14:00","10.3","","-4.0","","36","","31","","13","","16.1","","92.77","","","","","","NA"
"2019-05-02 15:00","2019","05","02","15:00","9.9","","-4.7","","36","","34","","8","","16.1","","92.79","","","","","","NA"
"2019-05-02 16:00","2019","05","02","16:00","9.8","","-4.3","","37","","30","","13","","16.1","","92.77","","","","","","NA"
"2019-05-02 17:00","2019","05","02","17:00","11.2","","-5.0","","32","","29","","13","","16.1","","92.78","","","","","","NA"
"2019-05-02 18:00","2019","05","02","18:00","10.7","","-5.4","","32","","","","0","","16.1","","92.75","","","","","","NA"
"2019-05-02 19:00","2019","05","02","19:00","9.5","","-4.5","","37","","22","","11","","16.1","","92.77","","","","","","NA"
"2019-05-02 20:00","2019","05","02","20:00","7.9","","-4.7","","41","","16","","9","","16.1","","92.76","","","","","","NA"
"2019-05-02 21:00","2019","05","02","21:00","4.7","","-3.9","","54","","18","","11","","16.1","","92.78","","","","","","NA"
"2019-05-02 22:00","2019","05","02","22:00","2.9","","-2.8","","66","","18","","15","","16.1","","92.77","","","","","","NA"
"2019-05-02 23:00","2019","05","02","23:00","3.8","","-1.1","","70","","20","","22","","16.1","","92.71","","","","","","NA"
"2019-05-03 00:00","2019","05","03","00:00","3.4","","-0.7","","74","","20","","15","","16.1","","92.68","","","","","","NA"
"2019-05-03 01:00","2019","05","03","01:00","2.1","","-1.6","","77","","21","","13","","16.1","","92.63","","","","","","NA"
"2019-05-03 02:00","2019","05","03","02:00","4.2","","-0.9","","69","","21","","21","","16.1","","92.56","","","","","","NA"
"2019-05-03 03:00","2019","05","03","03:00","3.6","","-1.2","","71","","22","","18","","16.1","","92.55","","","","","","NA"
"2019-05-03 04:00","2019","05","03","04:00","3.5","","-1.3","","71","","20","","17","","16.1","","92.53","","","","","","NA"
"2019-05-03 05:00","2019","05","03","05:00","0.9","","-2.2","","80","","26","","15","","16.1","","92.55","","","","","","NA"
"2019-05-03 06:00","2019","05","03","06:00","1.8","","-1.3","","80","","23","","13","","16.1","","92.57","","","","","","NA"
"2019-05-03 07:00","2019","05","03","07:00","6.2","","-0.1","","64","","22","","18","","16.1","","92.59","","","","","","NA"
"2019-05-03 08:00","2019","05","03","08:00","10.5","","1.2","","52","","25","","17","","16.1","","92.58","","","","","","NA"
"2019-05-03 09:00","2019","05","03","09:00","10.4","","0.0","","48","","31","","17","","16.1","","92.61","","","","","","NA"
"2019-05-03 10:00","2019","05","03","10:00","12.1","","0.3","","44","","32","","21","","16.1","","92.67","","","","","","NA"
"2019-05-03 11:00","2019","05","03","11:00","12.9","","1.7","","46","","31","","18","","16.1","","92.66","","","","","","NA"
"2019-05-03 12:00","2019","05","03","12:00","14.0","","1.9","","44","","36","","18","","16.1","","92.67","","","","","","NA"
"2019-05-03 13:00","2019","05","03","13:00","13.7","","1.9","","45","","35","","17","","16.1","","92.68","","","","","","NA"
"2019-05-03 14:00","2019","05","03","14:00","13.7","","2.2","","46","","34","","22","","16.1","","92.72","","","","","","NA"
"2019-05-03 15:00","2019","05","03","15:00","13.8","","1.8","","44","","1","","15","","16.1","","92.74","","","","","","NA"
"2019-05-03 16:00","2019","05","03","16:00","12.6","","1.6","","47","","36","","28","","16.1","","92.80","","","","","","NA"
"2019-05-03 17:00","2019","05","03","17:00","11.1","","0.5","","48","","36","","34","","16.1","","92.86","","","","","","NA"
"2019-05-03 18:00","2019","05","03","18:00","8.2","","-1.3","","51","","36","","34","","16.1","","92.94","","","","","","NA"
"2019-05-03 19:00","2019","05","03","19:00","6.4","","-2.3","","54","","1","","24","","16.1","","93.05","","","","","","NA"
"2019-05-03 20:00","2019","05","03","20:00","5.9","","-2.7","","54","","3","","15","","16.1","","93.14","","","","","","NA"
"2019-05-03 21:00","2019","05","03","21:00","4.7","","-2.4","","60","","1","","26","","16.1","","93.22","","","","","","NA"
"2019-05-03 22:00","2019","05","03","22:00","2.3","","-1.2","","78","","4","","15","","16.1","","93.28","","","","","","Rain"
"2019-05-03 23:00","2019","05","03","23:00","0.1","","0.1","","100","","","","0","","1.2","","93.35","","","","","","Snow"
