"Station Name","MEDICINE HAT"
"Province","ALBERTA"
"Current Station Operator","NAV Canada"
"Latitude","50.02"
"Longitude","-110.72"
"Elevation","716.90"
"Climate Identifier","3034479"
"WMO Identifier","71247"
"TC Identifier","YXH"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-12-02 08:00","2018","12","02","08:00","-10.3","","-11.6","","90","","","","0","","9.7","","93.14","","","","","","Fog"
"2018-12-02 09:00","2018","12","02","09:00","-9.0","","-10.2","","91","","","","0","","16.1","","93.19","","","","","","NA"
"2018-12-02 10:00","2018","12","02","10:00","-7.8","","-8.9","","92","","","M","4","","16.1","","93.23","","","","-10","","NA"
"2018-12-02 11:00","2018","12","02","11:00","-7.7","","-8.8","","92","","","M","4","","16.1","","93.26","","","","-10","","NA"
"2018-12-02 12:00","2018","12","02","12:00","-6.4","","-7.2","","94","","","","0","","16.1","","93.27","","","","","","NA"
"2018-12-02 13:00","2018","12","02","13:00","-5.3","","-6.0","","95","","24","","17","","14.5","","93.30","","","","-11","","NA"
"2018-12-02 14:00","2018","12","02","14:00","-5.0","","-6.1","","92","","22","","15","","11.3","","93.32","","","","-11","","NA"
"2018-12-02 15:00","2018","12","02","15:00","-4.7","","-7.0","","84","","21","","11","","12.9","","93.39","","","","-9","","NA"
"2018-12-02 16:00","2018","12","02","16:00","-6.0","","-8.2","","85","","21","","8","","12.9","","93.44","","","","-10","","NA"
"2018-12-02 17:00","2018","12","02","17:00","-8.7","","-10.1","","90","","22","","11","","11.3","","93.49","","","","-14","","NA"
"2018-12-02 18:00","2018","12","02","18:00","-9.8","","-11.1","","90","","22","","11","","9.7","","93.53","","","","-15","","Fog"
"2018-12-02 19:00","2018","12","02","19:00","-9.8","","-11.0","","91","","21","","11","","9.7","","93.56","","","","-15","","Fog"
"2018-12-02 20:00","2018","12","02","20:00","-9.8","","-11.1","","90","","21","","9","","9.7","","93.58","","","","-15","","Fog"
"2018-12-02 21:00","2018","12","02","21:00","-9.8","","-11.1","","90","","23","","11","","9.7","","93.62","","","","-15","","Fog"
"2018-12-02 22:00","2018","12","02","22:00","-10.2","","-11.5","","90","","22","","11","","8.1","","93.66","","","","-16","","Fog"
"2018-12-02 23:00","2018","12","02","23:00","-11.4","","-12.7","","90","","21","","8","","12.9","","93.70","","","","-16","","NA"
"2018-12-03 00:00","2018","12","03","00:00","-12.3","","-13.6","","90","","21","","13","","11.3","","93.74","","","","-19","","NA"
"2018-12-03 01:00","2018","12","03","01:00","-11.9","","-13.3","","90","","22","","11","","14.5","","93.74","","","","-18","","NA"
"2018-12-03 02:00","2018","12","03","02:00","-11.3","","-12.8","","89","","23","","5","","16.1","","93.77","","","","-14","","NA"
"2018-12-03 03:00","2018","12","03","03:00","-10.3","","-11.6","","90","","22","","5","","16.1","","93.81","","","","-13","","NA"
"2018-12-03 04:00","2018","12","03","04:00","-9.2","","-10.7","","89","","22","","5","","14.5","","93.81","","","","-12","","NA"
"2018-12-03 05:00","2018","12","03","05:00","-8.5","","-10.0","","89","","","","0","","16.1","","93.80","","","","","","NA"
"2018-12-03 06:00","2018","12","03","06:00","-7.1","","-8.6","","89","","21","","11","","16.1","","93.80","","","","-12","","NA"
"2018-12-03 07:00","2018","12","03","07:00","-6.7","","-8.4","","88","","21","","11","","16.1","","93.79","","","","-12","","NA"
"2018-12-03 08:00","2018","12","03","08:00","-6.4","","-8.1","","88","","22","","11","","16.1","","93.79","","","","-11","","NA"
"2018-12-03 09:00","2018","12","03","09:00","-6.1","","-7.7","","88","","22","","9","","16.1","","93.81","","","","-10","","NA"
"2018-12-03 10:00","2018","12","03","10:00","-4.6","","-6.4","","87","","22","","9","","16.1","","93.83","","","","-8","","Snow"
"2018-12-03 11:00","2018","12","03","11:00","-3.0","","-4.1","","92","","23","","13","","8.1","","93.84","","","","-8","","Snow"
"2018-12-03 12:00","2018","12","03","12:00","-2.2","","-4.9","","82","","21","","15","","16.1","","93.79","","","","-7","","NA"
"2018-12-03 13:00","2018","12","03","13:00","-2.1","","-5.3","","79","","21","","15","","16.1","","93.77","","","","-7","","NA"
"2018-12-03 14:00","2018","12","03","14:00","-2.2","","-5.4","","79","","22","","13","","16.1","","93.76","","","","-7","","NA"
"2018-12-03 15:00","2018","12","03","15:00","-2.6","","-5.4","","81","","21","","17","","16.1","","93.74","","","","-8","","NA"
"2018-12-03 16:00","2018","12","03","16:00","-3.6","","-5.8","","85","","23","","15","","16.1","","93.75","","","","-9","","NA"
"2018-12-03 17:00","2018","12","03","17:00","-4.6","","-6.6","","86","","22","","13","","16.1","","93.76","","","","-10","","NA"
"2018-12-03 18:00","2018","12","03","18:00","-7.1","","-8.8","","88","","24","","11","","16.1","","93.77","","","","-12","","NA"
"2018-12-03 19:00","2018","12","03","19:00","-7.5","","-9.5","","86","","22","","13","","16.1","","93.79","","","","-13","","NA"
"2018-12-03 20:00","2018","12","03","20:00","-7.8","","-9.6","","87","","20","","11","","16.1","","93.80","","","","-13","","NA"
"2018-12-03 21:00","2018","12","03","21:00","-8.7","","-10.1","","90","","20","","11","","16.1","","93.76","","","","-14","","NA"
"2018-12-03 22:00","2018","12","03","22:00","-7.4","","-9.1","","88","","21","","13","","16.1","","93.76","","","","-13","","NA"
"2018-12-03 23:00","2018","12","03","23:00","-4.9","","-9.7","","69","","29","","13","","16.1","","93.74","","","","-10","","NA"
"2018-12-04 00:00","2018","12","04","00:00","-5.9","","-9.8","","74","","20","","11","","16.1","","93.70","","","","-11","","NA"
"2018-12-04 01:00","2018","12","04","01:00","-6.1","","-10.2","","73","","20","","13","","16.1","","93.67","","","","-11","","NA"
"2018-12-04 02:00","2018","12","04","02:00","-9.0","","-11.1","","85","","22","","15","","16.1","","93.67","","","","-16","","NA"
"2018-12-04 03:00","2018","12","04","03:00","-11.6","","-13.4","","87","","22","","15","","16.1","","93.68","","","","-19","","NA"
"2018-12-04 04:00","2018","12","04","04:00","-12.9","","-14.8","","86","","22","","9","","16.1","","93.66","","","","-18","","NA"
"2018-12-04 05:00","2018","12","04","05:00","-12.4","","-14.1","","87","","22","","13","","16.1","","93.64","","","","-19","","NA"
"2018-12-04 06:00","2018","12","04","06:00","-14.1","","-16.1","","85","","23","","9","","16.1","","93.60","","","","-20","","NA"
"2018-12-04 07:00","2018","12","04","07:00","-14.3","","-16.4","","84","","22","","11","","16.1","","93.57","","","","-21","","NA"
"2018-12-04 08:00","2018","12","04","08:00","-14.6","","-17.0","","82","","21","","11","","16.1","","93.51","","","","-21","","NA"
"2018-12-04 09:00","2018","12","04","09:00","-11.8","","-14.3","","82","","22","","15","","16.1","","93.48","","","","-19","","NA"
"2018-12-04 10:00","2018","12","04","10:00","-9.4","","-12.6","","78","","21","","18","","16.1","","93.42","","","","-17","","NA"
"2018-12-04 11:00","2018","12","04","11:00","-6.1","","-10.9","","69","","21","","17","","16.1","","93.34","","","","-12","","NA"
"2018-12-04 12:00","2018","12","04","12:00","-4.6","","-9.5","","69","","23","","17","","16.1","","93.25","","","","-10","","NA"
"2018-12-04 13:00","2018","12","04","13:00","-3.0","","-8.4","","67","","22","","22","","16.1","","93.18","","","","-9","","NA"
"2018-12-04 14:00","2018","12","04","14:00","-2.4","","-7.2","","70","","21","","18","","16.1","","93.13","","","","-8","","NA"
"2018-12-04 15:00","2018","12","04","15:00","-1.7","","-6.7","","69","","23","","21","","16.1","","93.07","","","","-8","","NA"
"2018-12-04 16:00","2018","12","04","16:00","-2.1","","-6.8","","70","","23","","15","","16.1","","93.07","","","","-7","","NA"
"2018-12-04 17:00","2018","12","04","17:00","-2.6","","-6.7","","74","","23","","21","","16.1","","93.06","","","","-9","","NA"
"2018-12-04 18:00","2018","12","04","18:00","-2.5","","-6.7","","73","","26","","9","","16.1","","93.10","","","","-6","","NA"
"2018-12-04 19:00","2018","12","04","19:00","-2.2","","-8.3","","63","","35","","13","","16.1","","93.11","","","","-7","","NA"
"2018-12-04 20:00","2018","12","04","20:00","-3.3","","-7.8","","71","","24","","8","","16.1","","93.15","","","","-7","","NA"
"2018-12-04 21:00","2018","12","04","21:00","-2.6","","-8.3","","65","","31","","11","","16.1","","93.19","","","","-7","","NA"
"2018-12-04 22:00","2018","12","04","22:00","-2.9","","-5.4","","83","","31","","21","","6.4","","93.23","","","","-9","","Snow"
"2018-12-04 23:00","2018","12","04","23:00","-2.8","","-4.4","","89","","30","","18","","4.8","","93.30","","","","-8","","Snow"
"2018-12-05 00:00","2018","12","05","00:00","-2.9","","-4.9","","86","","30","","22","","16.1","","93.35","","","","-9","","Snow"
"2018-12-05 01:00","2018","12","05","01:00","-3.1","","-6.4","","78","","30","","17","","16.1","","93.38","","","","-9","","NA"
"2018-12-05 02:00","2018","12","05","02:00","-4.0","","-6.8","","81","","27","","17","","16.1","","93.41","","","","-10","","NA"
"2018-12-05 03:00","2018","12","05","03:00","-3.0","","-6.3","","78","","30","","28","","16.1","","93.46","","","","-10","","Snow"
"2018-12-05 04:00","2018","12","05","04:00","-4.1","","-7.1","","80","","30","","30","","16.1","","93.55","","","","-12","","NA"
"2018-12-05 05:00","2018","12","05","05:00","-5.6","","-9.7","","73","","31","","34","","16.1","","93.61","","","","-14","","NA"
"2018-12-05 06:00","2018","12","05","06:00","-7.5","","-10.9","","77","","30","","28","","16.1","","93.71","","","","-16","","Snow"
"2018-12-05 07:00","2018","12","05","07:00","-7.4","","-10.6","","78","","31","","24","","16.1","","93.82","","","","-15","","Snow"
"2018-12-05 08:00","2018","12","05","08:00","-8.0","","-11.4","","77","","32","","34","","16.1","","93.89","","","","-17","","Snow"
"2018-12-05 09:00","2018","12","05","09:00","-8.4","","-11.1","","81","","33","","24","","12.9","","94.02","","","","-17","","Snow"
"2018-12-05 10:00","2018","12","05","10:00","-8.1","","-11.0","","80","","34","","26","","9.7","","94.10","","","","-16","","Snow"
"2018-12-05 11:00","2018","12","05","11:00","-7.8","","-11.2","","77","","33","","18","","16.1","","94.15","","","","-15","","Snow"
"2018-12-05 12:00","2018","12","05","12:00","-8.0","","-10.9","","80","","31","","24","","8.1","","94.19","","","","-16","","Snow"
"2018-12-05 13:00","2018","12","05","13:00","-8.0","","-11.4","","77","","32","","22","","16.1","","94.19","","","","-16","","Snow"
"2018-12-05 14:00","2018","12","05","14:00","-8.2","","-12.6","","71","","33","","18","","16.1","","94.20","","","","-15","","Snow"
"2018-12-05 15:00","2018","12","05","15:00","-8.5","","-13.2","","69","","32","","17","","16.1","","94.22","","","","-15","","Snow"
"2018-12-05 16:00","2018","12","05","16:00","-8.7","","-13.5","","69","","27","","8","","16.1","","94.26","","","","-13","","Snow"
"2018-12-05 17:00","2018","12","05","17:00","-8.8","","-13.9","","67","","29","","18","","16.1","","94.27","","","","-16","","Snow"
"2018-12-05 18:00","2018","12","05","18:00","-9.5","","-14.7","","66","","31","","15","","16.1","","94.23","","","","-16","","NA"
"2018-12-05 19:00","2018","12","05","19:00","-10.0","","-14.0","","73","","22","","8","","16.1","","94.19","","","","-14","","NA"
"2018-12-05 20:00","2018","12","05","20:00","-9.4","","-13.4","","73","","21","","8","","16.1","","94.16","","","","-14","","NA"
"2018-12-05 21:00","2018","12","05","21:00","-9.5","","-12.5","","79","","20","","5","","16.1","","94.13","","","","-12","","Snow"
"2018-12-05 22:00","2018","12","05","22:00","-9.8","","-12.5","","81","","16","","8","","16.1","","94.07","","","","-14","","Snow"
"2018-12-05 23:00","2018","12","05","23:00","-10.0","","-13.0","","79","","17","","8","","16.1","","94.03","","","","-14","","NA"
"2018-12-06 00:00","2018","12","06","00:00","-12.6","","-15.2","","81","","21","","9","","16.1","","93.95","","","","-18","","NA"
"2018-12-06 01:00","2018","12","06","01:00","-16.1","","-18.4","","83","","21","","9","","16.1","","93.86","","","","-22","","NA"
"2018-12-06 02:00","2018","12","06","02:00","-15.8","","-18.1","","83","","","","0","","16.1","","93.84","","","","","","NA"
"2018-12-06 03:00","2018","12","06","03:00","-15.2","","-17.5","","83","","","M","4","","16.1","","93.81","","","","-18","","NA"
"2018-12-06 04:00","2018","12","06","04:00","-15.3","","-17.3","","85","","9","","5","","16.1","","93.76","","","","-19","","NA"
"2018-12-06 05:00","2018","12","06","05:00","-15.9","","-18.2","","83","","10","","5","","16.1","","93.71","","","","-20","","NA"
"2018-12-06 06:00","2018","12","06","06:00","-17.9","","-20.2","","82","","6","","4","","16.1","","93.69","","","","-21","","NA"
"2018-12-06 07:00","2018","12","06","07:00","-17.8","","-20.3","","81","","","M","4","","16.1","","93.68","","","","-21","","NA"
"2018-12-06 08:00","2018","12","06","08:00","-18.3","","-20.8","","81","","","","0","","16.1","","93.69","","","","","","NA"
"2018-12-06 09:00","2018","12","06","09:00","-18.0","","-20.2","","83","","","M","4","","16.1","","93.70","","","","-21","","NA"
"2018-12-06 10:00","2018","12","06","10:00","-15.3","","-17.8","","82","","20","","4","","16.1","","93.76","","","","-18","","NA"
"2018-12-06 11:00","2018","12","06","11:00","-12.8","","-16.7","","73","","22","","9","","16.1","","93.77","","","","-18","","NA"
"2018-12-06 12:00","2018","12","06","12:00","-10.7","","-15.3","","69","","23","","9","","16.1","","93.73","","","","-16","","NA"
"2018-12-06 13:00","2018","12","06","13:00","-10.1","","-14.9","","68","","25","","21","","16.1","","93.73","","","","-18","","NA"
"2018-12-06 14:00","2018","12","06","14:00","-10.4","","-15.6","","66","","23","","18","","16.1","","93.73","","","","-18","","NA"
"2018-12-06 15:00","2018","12","06","15:00","-12.1","","-16.2","","72","","23","","17","","16.1","","93.77","","","","-20","","NA"
"2018-12-06 16:00","2018","12","06","16:00","-13.5","","-17.0","","75","","23","","15","","16.1","","93.79","","","","-21","","NA"
"2018-12-06 17:00","2018","12","06","17:00","-14.8","","-17.7","","79","","22","","13","","16.1","","93.81","","","","-22","","NA"
"2018-12-06 18:00","2018","12","06","18:00","-17.2","","-19.7","","81","","23","","13","","16.1","","93.79","","","","-25","","NA"
"2018-12-06 19:00","2018","12","06","19:00","-16.4","","-18.9","","81","","22","","13","","16.1","","93.76","","","","-24","","NA"
"2018-12-06 20:00","2018","12","06","20:00","-15.9","","-18.5","","81","","22","","11","","16.1","","93.74","","","","-23","","NA"
"2018-12-06 21:00","2018","12","06","21:00","-15.6","","-18.4","","80","","22","","15","","16.1","","93.74","","","","-24","","NA"
"2018-12-06 22:00","2018","12","06","22:00","-15.5","","-18.4","","79","","22","","13","","16.1","","93.72","","","","-23","","NA"
"2018-12-06 23:00","2018","12","06","23:00","-16.9","","-19.3","","82","","19","","8","","16.1","","93.79","","","","-23","","NA"
"2018-12-07 00:00","2018","12","07","00:00","-17.5","","-19.7","","83","","20","","9","","16.1","","93.70","","","","-24","","NA"
"2018-12-07 01:00","2018","12","07","01:00","-17.1","","-19.6","","81","","19","","8","","16.1","","93.68","","","","-23","","NA"
"2018-12-07 02:00","2018","12","07","02:00","-17.0","","-19.7","","80","","20","","9","","16.1","","93.72","","","","-23","","NA"
"2018-12-07 03:00","2018","12","07","03:00","-18.0","","-20.8","","79","","16","","8","","16.1","","93.69","","","","-24","","NA"
"2018-12-07 04:00","2018","12","07","04:00","-17.6","","-20.7","","77","","16","","8","","16.1","","93.63","","","","-23","","NA"
"2018-12-07 05:00","2018","12","07","05:00","-17.3","","-20.0","","80","","9","","5","","16.1","","93.54","","","","-21","","NA"
"2018-12-07 06:00","2018","12","07","06:00","-18.1","","-21.0","","78","","20","","5","","16.1","","93.58","","","","-22","","NA"
"2018-12-07 07:00","2018","12","07","07:00","-17.9","","-21.0","","77","","","","0","","16.1","","93.53","","","","","","NA"
"2018-12-07 08:00","2018","12","07","08:00","-18.6","","-21.7","","77","","","M","4","","16.1","","93.41","","","","-22","","NA"
"2018-12-07 09:00","2018","12","07","09:00","-16.6","","-19.9","","76","","14","","8","","16.1","","93.44","","","","-22","","NA"
"2018-12-07 10:00","2018","12","07","10:00","-11.9","","-16.0","","72","","","M","4","","16.1","","93.35","","","","-14","","NA"
"2018-12-07 11:00","2018","12","07","11:00","-1.6","","-12.4","","44","","19","","24","","16.1","","93.28","","","","-8","","NA"
"2018-12-07 12:00","2018","12","07","12:00","-0.6","","-11.3","","45","","23","","18","","16.1","","93.23","","","","-6","","NA"
"2018-12-07 13:00","2018","12","07","13:00","-0.8","","-11.2","","46","","23","","21","","16.1","","93.15","","","","-6","","NA"
"2018-12-07 14:00","2018","12","07","14:00","-0.4","","-11.0","","45","","21","","22","","16.1","","93.10","","","","-6","","NA"
"2018-12-07 15:00","2018","12","07","15:00","-1.3","","-11.2","","47","","20","","24","","16.1","","93.07","","","","-7","","NA"
"2018-12-07 16:00","2018","12","07","16:00","-4.3","","-11.0","","60","","22","","18","","16.1","","93.10","","","","-10","","NA"
"2018-12-07 17:00","2018","12","07","17:00","-5.2","","-11.6","","61","","22","","15","","16.1","","93.09","","","","-11","","NA"
"2018-12-07 18:00","2018","12","07","18:00","-5.8","","-11.6","","64","","22","","28","","16.1","","93.08","","","","-14","","NA"
"2018-12-07 19:00","2018","12","07","19:00","-5.2","","-11.4","","62","","22","","15","","16.1","","93.10","","","","-11","","NA"
"2018-12-07 20:00","2018","12","07","20:00","-4.8","","-11.2","","61","","21","","24","","16.1","","93.12","","","","-12","","NA"
"2018-12-07 21:00","2018","12","07","21:00","-4.7","","-11.1","","61","","23","","24","","16.1","","93.14","","","","-12","","NA"
"2018-12-07 22:00","2018","12","07","22:00","-8.0","","-12.6","","70","","24","","11","","16.1","","93.25","","","","-13","","NA"
"2018-12-07 23:00","2018","12","07","23:00","-9.1","","-13.6","","70","","23","","11","","16.1","","93.31","","","","-15","","NA"
"2018-12-08 00:00","2018","12","08","00:00","-10.5","","-14.3","","74","","22","","13","","16.1","","93.34","","","","-17","","NA"
"2018-12-08 01:00","2018","12","08","01:00","-10.7","","-14.7","","73","","22","","18","","16.1","","93.39","","","","-18","","NA"
"2018-12-08 02:00","2018","12","08","02:00","-11.0","","-14.9","","74","","21","","17","","16.1","","93.42","","","","-18","","NA"
"2018-12-08 03:00","2018","12","08","03:00","-11.4","","-15.2","","74","","24","","13","","16.1","","93.47","","","","-18","","NA"
"2018-12-08 04:00","2018","12","08","04:00","-11.9","","-15.5","","75","","24","","13","","16.1","","93.51","","","","-19","","NA"
"2018-12-08 05:00","2018","12","08","05:00","-12.5","","-15.9","","76","","24","","11","","16.1","","93.56","","","","-19","","NA"
"2018-12-08 06:00","2018","12","08","06:00","-12.4","","-15.6","","77","","24","","5","","16.1","","93.60","","","","-16","","NA"
"2018-12-08 07:00","2018","12","08","07:00","-12.6","","-15.8","","77","","23","","13","","16.1","","93.65","","","","-19","","NA"
"2018-12-08 08:00","2018","12","08","08:00","-13.2","","-16.4","","77","","22","","9","","16.1","","93.67","","","","-19","","NA"
"2018-12-08 09:00","2018","12","08","09:00","-10.4","","-14.4","","73","","21","","9","","16.1","","93.71","","","","-15","","NA"
"2018-12-08 10:00","2018","12","08","10:00","-9.1","","-14.0","","68","","24","","13","","16.1","","93.76","","","","-15","","NA"
"2018-12-08 11:00","2018","12","08","11:00","-6.0","","-11.6","","65","","22","","15","","16.1","","93.81","","","","-12","","NA"
"2018-12-08 12:00","2018","12","08","12:00","-4.1","","-9.8","","65","","25","","17","","16.1","","93.79","","","","-10","","NA"
"2018-12-08 13:00","2018","12","08","13:00","-2.2","","-9.2","","59","","21","","17","","16.1","","93.78","","","","-8","","NA"
"2018-12-08 14:00","2018","12","08","14:00","-1.5","","-8.7","","58","","22","","22","","16.1","","93.77","","","","-7","","NA"
"2018-12-08 15:00","2018","12","08","15:00","-1.7","","-8.3","","61","","22","","13","","16.1","","93.80","","","","-6","","NA"
"2018-12-08 16:00","2018","12","08","16:00","-3.8","","-9.2","","67","","23","","5","","16.1","","93.85","","","","-6","","NA"
"2018-12-08 17:00","2018","12","08","17:00","-6.3","","-9.6","","78","","21","","5","","16.1","","93.87","","","","-9","","NA"
"2018-12-08 18:00","2018","12","08","18:00","-8.1","","-11.3","","78","","22","","9","","16.1","","93.87","","","","-13","","NA"
"2018-12-08 19:00","2018","12","08","19:00","-7.8","","-11.3","","76","","22","","15","","16.1","","93.89","","","","-14","","NA"
"2018-12-08 20:00","2018","12","08","20:00","-6.8","","-10.7","","74","","22","","18","","16.1","","93.91","","","","-13","","NA"
"2018-12-08 21:00","2018","12","08","21:00","-7.3","","-11.0","","75","","22","","15","","16.1","","93.92","","","","-13","","NA"
"2018-12-08 22:00","2018","12","08","22:00","-7.6","","-11.3","","75","","23","","18","","16.1","","93.94","","","","-14","","NA"
"2018-12-08 23:00","2018","12","08","23:00","-7.1","","-11.1","","73","","22","","18","","16.1","","93.95","","","","-14","","NA"
"2018-12-09 00:00","2018","12","09","00:00","-8.8","","-12.3","","76","","24","","21","","16.1","","93.97","","","","-17","","NA"
"2018-12-09 01:00","2018","12","09","01:00","-7.5","","-11.7","","72","","21","","18","","16.1","","93.95","","","","-14","","NA"
"2018-12-09 02:00","2018","12","09","02:00","-8.2","","-12.1","","74","","23","","9","","16.1","","93.94","","","","-13","","NA"
"2018-12-09 03:00","2018","12","09","03:00","-6.4","","-11.2","","69","","21","","21","","16.1","","93.92","","","","-13","","NA"
"2018-12-09 04:00","2018","12","09","04:00","-7.0","","-11.2","","72","","22","","18","","16.1","","93.89","","","","-14","","NA"
"2018-12-09 05:00","2018","12","09","05:00","-6.2","","-11.0","","69","","21","","28","","16.1","","93.87","","","","-14","","NA"
"2018-12-09 06:00","2018","12","09","06:00","-6.2","","-10.4","","72","","22","","21","","16.1","","93.88","","","","-13","","NA"
"2018-12-09 07:00","2018","12","09","07:00","-6.0","","-10.1","","73","","22","","21","","16.1","","93.85","","","","-13","","NA"
"2018-12-09 08:00","2018","12","09","08:00","-6.8","","-10.2","","77","","24","","15","","16.1","","93.83","","","","-13","","NA"
"2018-12-09 09:00","2018","12","09","09:00","-4.1","","-8.8","","70","","20","","21","","16.1","","93.80","","","","-11","","NA"
"2018-12-09 10:00","2018","12","09","10:00","-1.5","","-7.1","","66","","23","","15","","16.1","","93.76","","","","-6","","NA"
"2018-12-09 11:00","2018","12","09","11:00","0.7","","-5.5","","63","","21","","17","","16.1","","93.70","","","","","","NA"
"2018-12-09 12:00","2018","12","09","12:00","1.5","","-5.0","","62","","22","","21","","16.1","","93.63","","","","","","NA"
"2018-12-09 13:00","2018","12","09","13:00","1.8","","-4.5","","63","","22","","24","","16.1","","93.56","","","","","","NA"
