"Station Name","MEDICINE HAT"
"Province","ALBERTA"
"Current Station Operator","NAV Canada"
"Latitude","50.02"
"Longitude","-110.72"
"Elevation","716.90"
"Climate Identifier","3034479"
"WMO Identifier","71247"
"TC Identifier","YXH"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-08-14 03:00","2018","08","14","03:00","9.2","","4.6","","73","","","M","4","","16.1","","93.32","","","","","","NA"
"2018-08-14 04:00","2018","08","14","04:00","9.0","","4.1","","71","","24","","4","","16.1","","93.28","","","","","","NA"
"2018-08-14 05:00","2018","08","14","05:00","8.4","","4.3","","75","","20","","4","","16.1","","93.27","","","","","","NA"
"2018-08-14 06:00","2018","08","14","06:00","9.3","","4.4","","71","","12","","5","","16.1","","93.24","","","","","","NA"
"2018-08-14 07:00","2018","08","14","07:00","12.1","","4.5","","60","","","M","4","","16.1","","93.23","","","","","","NA"
"2018-08-14 08:00","2018","08","14","08:00","16.3","","6.0","","50","","","M","4","","16.1","","93.19","","","","","","NA"
"2018-08-14 09:00","2018","08","14","09:00","21.7","","8.7","","43","","20","","13","","16.1","","93.16","","","","","","NA"
"2018-08-14 10:00","2018","08","14","10:00","24.5","","7.5","","33","","22","","21","","16.1","","93.11","","25","","","","NA"
"2018-08-14 11:00","2018","08","14","11:00","25.8","","7.2","","30","","21","","28","","16.1","","93.07","","26","","","","NA"
"2018-08-14 12:00","2018","08","14","12:00","27.1","","7.2","","28","","23","","22","","16.1","","93.01","","27","","","","NA"
"2018-08-14 13:00","2018","08","14","13:00","28.0","","6.4","","25","","21","","18","","16.1","","92.95","","28","","","","NA"
"2018-08-14 14:00","2018","08","14","14:00","29.1","","5.4","","22","","23","","18","","16.1","","92.89","","29","","","","NA"
"2018-08-14 15:00","2018","08","14","15:00","29.5","","5.7","","22","","28","","11","","12.9","","92.83","","29","","","","NA"
"2018-08-14 16:00","2018","08","14","16:00","28.5","","6.1","","24","","27","","15","","11.3","","92.80","","28","","","","NA"
"2018-08-14 17:00","2018","08","14","17:00","27.9","","6.9","","26","","26","","9","","8.1","","92.76","","28","","","","Haze"
"2018-08-14 18:00","2018","08","14","18:00","26.4","","6.2","","27","","27","","11","","16.1","","92.74","","26","","","","NA"
"2018-08-14 19:00","2018","08","14","19:00","24.2","","7.6","","34","","24","","5","","16.1","","92.71","","","","","","NA"
"2018-08-14 20:00","2018","08","14","20:00","21.5","","7.9","","41","","22","","5","","16.1","","92.74","","","","","","NA"
"2018-08-14 21:00","2018","08","14","21:00","18.0","","8.9","","55","","21","","5","","12.9","","92.77","","","","","","NA"
"2018-08-14 22:00","2018","08","14","22:00","15.8","","8.4","","61","","23","","8","","8.1","","92.74","","","","","","Haze"
"2018-08-14 23:00","2018","08","14","23:00","14.8","","7.9","","63","","20","","5","","9.7","","92.75","","","","","","Haze"
"2018-08-15 00:00","2018","08","15","00:00","14.2","","6.6","","60","","20","","9","","12.9","","92.74","","","","","","NA"
"2018-08-15 01:00","2018","08","15","01:00","13.1","","6.9","","66","","19","","5","","14.5","","92.75","","","","","","NA"
"2018-08-15 02:00","2018","08","15","02:00","12.4","","6.5","","67","","22","","8","","16.1","","92.76","","","","","","NA"
"2018-08-15 03:00","2018","08","15","03:00","12.1","","5.8","","65","","18","","8","","16.1","","92.77","","","","","","NA"
"2018-08-15 04:00","2018","08","15","04:00","11.2","","5.6","","68","","19","","11","","14.5","","92.77","","","","","","NA"
"2018-08-15 05:00","2018","08","15","05:00","11.0","","5.1","","67","","18","","8","","14.5","","92.76","","","","","","NA"
"2018-08-15 06:00","2018","08","15","06:00","11.5","","5.2","","65","","19","","8","","14.5","","92.79","","","","","","NA"
"2018-08-15 07:00","2018","08","15","07:00","12.9","","5.6","","61","","20","","8","","14.5","","92.83","","","","","","NA"
"2018-08-15 08:00","2018","08","15","08:00","15.0","","6.4","","56","","19","","4","","11.3","","92.85","","","","","","NA"
"2018-08-15 09:00","2018","08","15","09:00","17.9","","7.9","","52","","17","","8","","11.3","","92.85","","","","","","NA"
"2018-08-15 10:00","2018","08","15","10:00","22.9","","7.2","","36","","22","","15","","8.1","","92.84","","","","","","Haze"
"2018-08-15 11:00","2018","08","15","11:00","24.5","","8.2","","35","","24","","17","","9.7","","92.85","","25","","","","Haze"
"2018-08-15 12:00","2018","08","15","12:00","26.0","","8.5","","32","","23","","21","","8.1","","92.84","","27","","","","Haze"
"2018-08-15 13:00","2018","08","15","13:00","28.3","","8.3","","28","","22","","13","","8.1","","92.83","","29","","","","Haze"
"2018-08-15 14:00","2018","08","15","14:00","28.1","","10.1","","32","","26","","15","","8.1","","92.80","","29","","","","Haze"
"2018-08-15 15:00","2018","08","15","15:00","28.8","","10.3","","31","","26","","13","","6.4","","92.79","","30","","","","Haze"
"2018-08-15 16:00","2018","08","15","16:00","28.9","","8.3","","27","","24","","5","","4.8","","92.77","","29","","","","Haze"
"2018-08-15 17:00","2018","08","15","17:00","30.0","","8.2","","25","","","M","4","","4.8","","92.77","","30","","","","Haze"
"2018-08-15 18:00","2018","08","15","18:00","29.7","","8.9","","27","","30","","15","","4.8","","92.78","","30","","","","Haze"
"2018-08-15 19:00","2018","08","15","19:00","25.6","","9.2","","35","","33","","13","","9.7","","92.83","","27","","","","Haze"
"2018-08-15 20:00","2018","08","15","20:00","22.9","","8.8","","40","","34","","11","","12.9","","92.89","","","","","","NA"
"2018-08-15 21:00","2018","08","15","21:00","20.3","","8.1","","45","","35","","8","","16.1","","92.97","","","","","","NA"
"2018-08-15 22:00","2018","08","15","22:00","18.1","","8.2","","52","","36","","11","","12.9","","93.01","","","","","","NA"
"2018-08-15 23:00","2018","08","15","23:00","17.3","","8.2","","55","","1","","9","","12.9","","93.04","","","","","","NA"
"2018-08-16 00:00","2018","08","16","00:00","15.7","","8.5","","62","","35","","11","","11.3","","93.12","","","","","","NA"
"2018-08-16 01:00","2018","08","16","01:00","15.4","","8.9","","65","","2","","8","","11.3","","93.15","","","","","","NA"
"2018-08-16 02:00","2018","08","16","02:00","13.8","","9.3","","74","","1","","5","","8.1","","93.19","","","","","","Haze"
"2018-08-16 03:00","2018","08","16","03:00","13.3","","9.4","","77","","","","0","","8.1","","93.23","","","","","","Haze"
"2018-08-16 04:00","2018","08","16","04:00","11.2","","7.9","","80","","","","0","","4.8","","93.28","","","","","","Haze"
