"Station Name","MEDICINE HAT"
"Province","ALBERTA"
"Current Station Operator","NAV Canada"
"Latitude","50.02"
"Longitude","-110.72"
"Elevation","716.90"
"Climate Identifier","3034479"
"WMO Identifier","71247"
"TC Identifier","YXH"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-05-07 09:00","2018","05","07","09:00","18.5","","7.1","","47","","9","","8","","16.1","","92.98","","","","","","NA"
"2018-05-07 10:00","2018","05","07","10:00","19.7","","8.2","","47","","31","","8","","16.1","","93.04","","","","","","NA"
"2018-05-07 11:00","2018","05","07","11:00","21.4","","8.4","","43","","36","","5","","16.1","","93.06","","","","","","NA"
"2018-05-07 12:00","2018","05","07","12:00","22.0","","10.1","","46","","25","","11","","16.1","","93.08","","","","","","NA"
"2018-05-07 13:00","2018","05","07","13:00","25.4","","7.2","","31","","","M","9","","16.1","","93.05","","25","","","","NA"
"2018-05-07 14:00","2018","05","07","14:00","27.4","","5.0","","24","","3","","15","","16.1","","93.01","","27","","","","NA"
"2018-05-07 15:00","2018","05","07","15:00","24.5","","6.6","","31","","36","","24","","16.1","","93.03","","","","","","NA"
"2018-05-07 16:00","2018","05","07","16:00","26.5","","5.5","","26","","4","","11","","16.1","","93.00","","26","","","","NA"
"2018-05-07 17:00","2018","05","07","17:00","25.8","","5.0","","26","","1","","15","","16.1","","93.02","","25","","","","NA"
"2018-05-07 18:00","2018","05","07","18:00","21.7","","7.8","","40","","36","","8","","16.1","","93.09","","","","","","Rain"
"2018-05-07 19:00","2018","05","07","19:00","19.6","","10.2","","54","","8","","15","","16.1","","93.15","","","","","","NA"
"2018-05-07 20:00","2018","05","07","20:00","19.4","","9.4","","52","","6","","13","","16.1","","93.17","","","","","","NA"
"2018-05-07 21:00","2018","05","07","21:00","18.3","","9.7","","57","","7","","11","","16.1","","93.21","","","","","","NA"
"2018-05-07 22:00","2018","05","07","22:00","16.6","","9.4","","62","","9","","8","","16.1","","93.25","","","","","","NA"
